id,checkpoint_id,checkpoint_sha256,scale,family,trained_dose,clipping_p,kind,precision,source,loss,delta_loss_vs_A0,S_model,S_block,zero_products,model_products,block_products,R_arch_actual,R_arch_A7,inference_sites,delta_loss_from_p0,delta_S_from_p0
70M:A1-H:None:clip:0.1,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.1,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.223747295035413,0.12398132875826295,0.1253699152762549,0.2536625272225653,4419438897491,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0009976537269960062,0.024712333556435706
70M:A1-H:None:clip:0.2,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.2,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.2345100027569655,0.13474403647981514,0.15009889653338568,0.3036969861874691,5291164952520,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.011760361448548196,0.04944131481356648
70M:A1-H:None:clip:0.3,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.3,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.269463841379041,0.16969787510189072,0.17485463133689724,0.3537855759394295,6163834101937,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.04671420007062377,0.07419704961707804
70M:A1-H:None:clip:0.4,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.4,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.34614380753252,0.2463778412553692,0.19985071975821428,0.40436047619088467,7044976002774,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.12339416622410226,0.09919313803839508
70M:A1-H:None:clip:0.5,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.5,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.522053564088584,0.422287597811434,0.22515643290083476,0.45556184403724376,7937032543969,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.29930392278016704,0.12449885118101556
70M:A1-H:None:clip:0.6,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.6,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,4.914340298909408,0.8145743326322572,0.251077096084812,0.5080074480407578,8850766806863,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.6915906576009903,0.1504195143649928
70M:A1-H:None:clip:0.7,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.7,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,5.722640647690677,1.6228746814135269,0.27893497516536875,0.5643726453455776,9832790238393,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",1.49989100638226,0.17827739344554955
70M:A1-H:None:clip:0.8,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.8,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,6.912034926329844,2.812268960052694,0.3103507465144421,0.6279365708494943,10940233611780,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.689285285021427,0.2096931647946229
70M:A1-H:None:clip:0.9,70M:A1-H:None,8f0c489df1abff41dd824c383797cf6f62afea1e3c03a03be20c4e51da00c609,70M,A1-H,,0.9,clipped,FP16,runs/018-2026-09-01-pythia70m-selected-ladder-canonical-init/artifacts/teal/teal_frontiers.json,9.133300532956095,5.033534566678945,0.33891162743744047,0.6857241606286404,11947038695915,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",4.910550891647678,0.23825404571762127
70M:A4-OL1:0.0:clip:0.0,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,4.805359604796009,0.7055936385188586,0.2567254135810303,0.5194357599087928,9049876728834,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.0:clip:0.1,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,4.805359604796009,0.7055936385188586,0.2567254135810303,0.5194357599087928,9049876728834,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.0:clip:0.2,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,4.805359604796009,0.7055936385188586,0.2567254135810303,0.5194357599087928,9049876728834,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.0:clip:0.3,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,4.805359604796009,0.7055936385188586,0.2567254135810303,0.5194357599087928,9049876728834,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.0:clip:0.4,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,4.805359604796009,0.7055936385188586,0.2567254135810303,0.5194357599087928,9049876728834,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.0:clip:0.5,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,4.808226946895645,0.7084609806184945,0.258619171233652,0.5232674235982241,9116633942588,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0028673420996359056,0.0018937576526217303
70M:A4-OL1:0.0:clip:0.6,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,5.230290624516956,1.1305246582398052,0.27324088533802515,0.5528517217439818,9632066787210,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.4249310197209466,0.01651547175699486
70M:A4-OL1:0.0:clip:0.7,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,6.15390725107588,2.05414128479873,0.2897143697637811,0.5861827300835103,10212776742130,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",1.3485476462798713,0.03298895618275083
70M:A4-OL1:0.0:clip:0.8,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,7.118011199511015,3.0182452332338645,0.3014971221215472,0.6100229212021101,10628132802431,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.312651594715006,0.04477170854051693
70M:A4-OL1:0.0:clip:0.9,70M:A4-OL1:0.0,9fa67dbe243469ab5a0a38cdfde9b3ac9194ee7a9a154f7c14e6e4914f2dd123,70M,A4-OL1,0.0,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.0/sweep.json,7.8024533091212165,3.702687342844066,0.31792763660845647,0.64326698792364,11207328015806,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.9970937043252075,0.06120222302742617
70M:A4-OL1:0.01:clip:0.0,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,4.822940648660152,0.7231746823830019,0.26224248845553516,0.5305985269287693,9244360192008,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.01:clip:0.1,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,4.822940648660152,0.7231746823830019,0.26224248845553516,0.5305985269287693,9244360192008,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.01:clip:0.2,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,4.822940648660152,0.7231746823830019,0.26224248845553516,0.5305985269287693,9244360192008,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.01:clip:0.3,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,4.822940648660152,0.7231746823830019,0.26224248845553516,0.5305985269287693,9244360192008,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.01:clip:0.4,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,4.822940648660152,0.7231746823830019,0.26224248845553516,0.5305985269287693,9244360192008,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.01:clip:0.5,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,4.8254127407215055,0.7256467744443551,0.263257729292244,0.5326526764893847,9280148641208,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.002472092061353237,0.0010152408367088417
70M:A4-OL1:0.01:clip:0.6,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,5.223813095036343,1.1240471287591927,0.2760524443729041,0.5585403845196669,9731177593291,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.4008724463761908,0.013809955917368943
70M:A4-OL1:0.01:clip:0.7,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,6.020536929192628,1.9207709629154772,0.292115543197476,0.591041054508063,10297420966776,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",1.1975962805324754,0.029873054741940852
70M:A4-OL1:0.01:clip:0.8,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,7.034792413372966,2.935026447095815,0.30147154861615727,0.6099711780068399,10627231305894,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.2118517647128133,0.03922906016062211
70M:A4-OL1:0.01:clip:0.9,70M:A4-OL1:0.01,252b1b240f6b03a8502d0282476848d64cc4fd618313f389edd3e67c49d35958,70M,A4-OL1,0.01,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.01/sweep.json,7.946325338803804,3.846559372526654,0.31604236003300945,0.6394524841043815,11140869770128,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",3.123384690143652,0.05379987157747429
70M:A4-OL1:0.05:clip:0.0,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,4.8743574400625285,0.7745914737853781,0.284897832081583,0.5764373687802272,10042988049707,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.05:clip:0.1,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,4.8743574400625285,0.7745914737853781,0.284897832081583,0.5764373687802272,10042988049707,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.05:clip:0.2,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,4.8743574400625285,0.7745914737853781,0.284897832081583,0.5764373687802272,10042988049707,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.05:clip:0.3,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,4.8743574400625285,0.7745914737853781,0.284897832081583,0.5764373687802272,10042988049707,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.05:clip:0.4,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,4.8743574400625285,0.7745914737853781,0.284897832081583,0.5764373687802272,10042988049707,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.05:clip:0.5,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,4.874852950050986,0.7750869837738357,0.28507246978504874,0.5767907154432751,10049144236843,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0004955099884575986,0.00017463770346576313
70M:A4-OL1:0.05:clip:0.6,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,5.535634320163163,1.4358683538860122,0.2905097049316868,0.5877919417371625,10240813254477,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.6612768801006341,0.005611872850103838
70M:A4-OL1:0.05:clip:0.7,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,7.359787341405654,3.2600213751285034,0.2949081920944627,0.5966914561637872,10395865167964,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.4854299013431254,0.010010360012879693
70M:A4-OL1:0.05:clip:0.8,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,7.455743080060158,3.3559771137830072,0.3034264762587408,0.6139266077067187,10696144834681,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.581385639997629,0.018528644177157827
70M:A4-OL1:0.05:clip:0.9,70M:A4-OL1:0.05,13353d8e256c533a6f0429302155800de1ff1254fb9151caada6249e58be7491,70M,A4-OL1,0.05,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.05/sweep.json,7.243011419589703,3.1432454533125522,0.31690311630221324,0.6411940630955436,11171212454248,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.368653979527174,0.03200528422063026
70M:A4-OL1:0.1:clip:0.0,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,4.944038554408847,0.8442725881316964,0.30574589970908406,0.6186195263612213,10777907275005,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.1:clip:0.1,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,4.944038554408847,0.8442725881316964,0.30574589970908406,0.6186195263612213,10777907275005,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.1:clip:0.2,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,4.944038554408847,0.8442725881316964,0.30574589970908406,0.6186195263612213,10777907275005,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.1:clip:0.3,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,4.944038554408847,0.8442725881316964,0.30574589970908406,0.6186195263612213,10777907275005,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.1:clip:0.4,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,4.944038554408847,0.8442725881316964,0.30574589970908406,0.6186195263612213,10777907275005,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.1:clip:0.5,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,4.944038554408847,0.8442725881316964,0.30574589970908406,0.6186195263612213,10777907275005,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.1:clip:0.6,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.6,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,5.542679692161154,1.4429137258840035,0.30619105877474534,0.6195202223006169,10793599662497,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.5986411377523071,0.0004451590656612825
70M:A4-OL1:0.1:clip:0.7,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.7,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,6.453001812364928,2.3532358460877774,0.3081179861734586,0.6234189987547203,10861526149324,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",1.508963257956081,0.0023720864643745343
70M:A4-OL1:0.1:clip:0.8,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.8,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,7.219504934796215,3.119738968519065,0.3103429146225005,0.6279207244839731,10939957528257,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.2754663803873685,0.004597014913416464
70M:A4-OL1:0.1:clip:0.9,70M:A4-OL1:0.1,fa282e72a36c9fd0176c022d9ee8a54a1da0719e5ad43f9cd066bbb2fa81d765,70M,A4-OL1,0.1,0.9,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.1/sweep.json,7.361048849376701,3.2612828830995504,0.3163646627464147,0.6401046032402438,11152231324814,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",2.417010294967854,0.01061876303733067
70M:A4-OL1:0.5:clip:0.0,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.0,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.5:clip:0.1,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.1,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.5:clip:0.2,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.2,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.5:clip:0.3,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.3,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.5:clip:0.4,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.4,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
70M:A4-OL1:0.5:clip:0.5,70M:A4-OL1:0.5,400506d278971d470b579e9f27bb48e60c56f10419949e99337cabc96d37dbc6,70M,A4-OL1,0.5,0.5,clipped,FP16,runs/030-2026-09-08-all-models-posthoc-clipping/artifacts/attempts/001/70M_A4-OL1_0.5/sweep.json,5.3895688282667535,1.2898028619896031,0.3559628423003792,0.7202240982318304,12548114337138,35251191545856,17422513864704,0.3706340109790674,0.49423900585148095,"a,m,h,z",0.0,0.0
