condition_id,layer,operation,site,K,M,N,exact_zero_mass,dense_median_ms,pack_median_ms,kernel_median_ms,pack_kernel_median_ms,kernel_only_speedup,pack_kernel_speedup,sparse_vs_fp32_relative_l2
a0-gelu,15,mlp_w2,h,4096,2048,1024,0.0,0.03664521500468254,0.044490210711956024,6.998085727294286,7.3737576603889465,0.005260411942087309,0.004968539632587559,0.0023443080706972725
a0-gelu,16,mlp_w2,h,4096,2048,1024,2.2649765014648438e-06,0.036345950017372765,0.04420103505253792,6.946521500746409,7.239238359034061,0.005303242346450111,0.005020691427280401,0.0023433253082957213
a0-gelu,17,mlp_w2,h,4096,2048,1024,3.7670135498046875e-05,0.03646542223132387,0.04436790334935091,6.869131813243944,7.1931604524048005,0.005303090643907329,0.005068260189893067,0.0023383303556134233
a0-gelu,18,mlp_w2,h,4096,2048,1024,2.193450927734375e-05,0.035808250612142135,0.04468386878772658,6.809552561263649,7.198322488337147,0.005270410079968673,0.004974223275433692,0.0023772164228369834
a0-gelu,19,mlp_w2,h,4096,2048,1024,1.430511474609375e-05,0.03631671472471588,0.04493916521267015,6.9664661981621565,7.215587308212203,0.0052126779850751636,0.005033320356111161,0.002368692598174941
a0-gelu,20,mlp_w2,h,4096,2048,1024,4.3511390686035156e-05,0.03662416521383791,0.045256651177698254,6.695449352264404,7.193976519059162,0.0054447551959687646,0.005090956205285176,0.002356218942607016
a0-gelu,21,mlp_w2,h,4096,2048,1024,0.0001417398452758789,0.036793551882919,0.04445867879050119,6.770180652336198,7.127252768497078,0.005473585322723254,0.005162796949744176,0.0023732776392446225
a0-gelu,22,mlp_w2,h,4096,2048,1024,0.0005931854248046875,0.036863237619400024,0.04465550184249878,6.7020295560359955,6.983800977468491,0.005507435789679156,0.005279048112414607,0.002416089876800013
a0-gelu,23,mlp_w2,h,4096,2048,1024,0.006309151649475098,0.03608889304674589,0.044890177937654346,6.4485382575255175,6.8027167939222775,0.005594756872929962,0.005305270754773951,0.0023212758504807954
a1h-relu,0,mlp_w2,h,4096,2048,1024,0.6252087354660034,0.03441930920989425,0.025605327553219266,2.4448598976488465,2.4784345317769936,0.014078324675368065,0.013883688608777851,0.0018131009853794055
a1h-relu,1,mlp_w2,h,4096,2048,1024,0.870914101600647,0.0298240593951134,0.023251712912380106,1.0909493705227036,1.1394636662486364,0.027336745591995865,0.02617668280632778,0.002280110377171703
a1h-relu,2,mlp_w2,h,4096,2048,1024,0.889359712600708,0.02871423658698496,0.023262518824953022,0.8112660449261617,0.8483277727859189,0.03533544475261926,0.033869781828714064,0.002368259168206224
a1h-relu,3,mlp_w2,h,4096,2048,1024,0.8997282981872559,0.02852741342324477,0.023108415114573944,0.8263167471457751,0.86340715105717,0.03452546585017371,0.033030686842096355,0.0022943749678887193
a1h-relu,4,mlp_w2,h,4096,2048,1024,0.8971099853515625,0.02872945392519478,0.02312405807215993,0.6521463818181821,0.6850753282386113,0.04379649452636483,0.04193619700049734,0.00229912647003045
a1h-relu,5,mlp_w2,h,4096,2048,1024,0.8978725671768188,0.02870076929616649,0.02318687490087736,0.6169528495266191,0.6601964404940838,0.046494309848730694,0.04344273849876996,0.0023402482851063522
a1h-relu,6,mlp_w2,h,4096,2048,1024,0.8868919610977173,0.029076205996366646,0.023359146255713243,0.6180084238831813,0.6553606058542545,0.046857959596059415,0.04420318759023933,0.0023509655534539606
a1h-relu,7,mlp_w2,h,4096,2048,1024,0.8874733448028564,0.02923000638730058,0.023197946704436687,0.5984536398236997,0.6350750817316715,0.048849696457050375,0.04586198714428829,0.002348226300274342
a1h-relu,8,mlp_w2,h,4096,2048,1024,0.8881790637969971,0.02896345216965041,0.023547205861530376,0.597113283074854,0.639241061283155,0.048441458701036076,0.045434872764753574,0.00231418598113906
a1h-relu,9,mlp_w2,h,4096,2048,1024,0.9069364070892334,0.028431724967354556,0.023126750689408313,0.5231537419894209,0.558260419836076,0.0542022648175244,0.05065279056282347,0.002321141715445734
a1h-relu,10,mlp_w2,h,4096,2048,1024,0.9006516933441162,0.029449767525285584,0.023341982437888917,0.5424697295390705,0.5778042733058995,0.0531557474143174,0.05020413469582009,0.0023107997297239767
a1h-relu,11,mlp_w2,h,4096,2048,1024,0.887435793876648,0.03091340622131767,0.023261839171865143,0.5392214200136178,0.5776058511226038,0.05732712473127347,0.05354968552633918,0.0022747692561336354
a1h-relu,12,mlp_w2,h,4096,2048,1024,0.8823621273040771,0.030696259486717687,0.023378357556366837,0.5506918205485225,0.5788552670928507,0.055419605890886084,0.053070374771341064,0.002284725204741831
a1h-relu,13,mlp_w2,h,4096,2048,1024,0.8755265474319458,0.02941413348172687,0.023311880358367735,0.5967093673354497,0.6398522957036549,0.04926426796503814,0.04610408503144234,0.0022943797009602916
a1h-relu,14,mlp_w2,h,4096,2048,1024,0.8785703182220459,0.02954198242524901,0.023305443004580612,0.6079340239294169,0.6359427736984694,0.04857301740810209,0.046712168231871486,0.0022962395287859034
a1h-relu,15,mlp_w2,h,4096,2048,1024,0.8098564147949219,0.030877994872181794,0.02335522914193367,0.8073557840018976,0.7883154588644622,0.038248143878806214,0.0383468599696691,0.0024240413692103373
a1h-relu,16,mlp_w2,h,4096,2048,1024,0.8445380926132202,0.029773428672697486,0.023324987510355506,0.8060030094007167,0.8358360063738939,0.036939599884167645,0.03566220816328734,0.0023264562270984756
a1h-relu,17,mlp_w2,h,4096,2048,1024,0.8529578447341919,0.0296536608030332,0.02356605308434574,0.7144522746937387,0.7410859168242555,0.041493641860370925,0.03985721190535042,0.002287225891735467
a1h-relu,18,mlp_w2,h,4096,2048,1024,0.8467596769332886,0.029703541588110935,0.02355029939829398,0.6985851521088606,0.7319471873585418,0.04246316264096567,0.04056453461435133,0.002323675130817143
a1h-relu,19,mlp_w2,h,4096,2048,1024,0.8338135480880737,0.02996960963903521,0.023287691743919134,0.7510826559612035,0.7850254798149314,0.03992227294194455,0.03819297986867881,0.002320811427819542
a1h-relu,20,mlp_w2,h,4096,2048,1024,0.8076248168945312,0.030578685957088805,0.023437217313643784,0.9747891093206684,0.9945488551206756,0.03136954000070756,0.030597459908612793,0.0024320282519825183
a1h-relu,21,mlp_w2,h,4096,2048,1024,0.7977087497711182,0.03063438030389639,0.02357856585429265,1.0302101419522212,1.0639494428267846,0.02974003150105617,0.02861057909965169,0.0025538337648216432
a1h-relu,22,mlp_w2,h,4096,2048,1024,0.7530989646911621,0.031233595853502102,0.0236042859879407,1.1775918925801914,1.2026189572431825,0.026582444720247615,0.026044431787116722,0.0025306105996376793
a1h-relu,23,mlp_w2,h,4096,2048,1024,0.7171546220779419,0.031676347041053404,0.023577470104794027,1.1203489790392076,1.0822176981202276,0.028282898590206943,0.029463146202072223,0.002447347792033543
a4-ol1-kappa-0,0,qkv_projection,a,1024,2048,3072,0.6086215972900391,0.02817411203773654,0.008031482599219498,1.3379285226062851,1.2050510061030486,0.021061454328334346,0.023366489758039812,0.0026185015420849243
a4-ol1-kappa-0,0,mlp_w1,m,1024,2048,4096,0.6102957725524902,0.035105781121687454,0.008133842664606431,1.8012527236963976,1.8119841096872953,0.019463856937147764,0.01935202911552325,0.0023886823122272194
a4-ol1-kappa-0,0,mlp_w2,h,4096,2048,1024,0.4349966049194336,0.03447960345790936,0.029160784414181344,1.617188099771738,1.647540726340734,0.021369165465718393,0.02099228133494882,0.001831282125759467
a4-ol1-kappa-0,0,attention_output_projection,z,1024,2048,1024,0.1723489761352539,0.01094412034136983,0.008267209879418171,0.7512633336190322,0.7575100503812995,0.014572986328874389,0.01443097898883847,0.0020388126537048195
a4-ol1-kappa-0,1,qkv_projection,a,1024,2048,3072,0.3206143379211426,0.02835367036902386,0.008254739397389877,1.6046711356167631,1.6240188537012552,0.01765812332899588,0.017493721751435015,0.002362845059224059
a4-ol1-kappa-0,1,mlp_w1,m,1024,2048,4096,0.3067612648010254,0.037046180943311274,0.00845318881131835,2.9188312463841197,2.9450757271152432,0.01269612958256299,0.012586721640594057,0.0023017014145287557
a4-ol1-kappa-0,1,mlp_w2,h,4096,2048,1024,0.6975477933883667,0.031925846890705385,0.023884453424593298,1.6430088659612143,1.6821960487016818,0.01943132964898988,0.0189052205864916,0.002420355535190449
a4-ol1-kappa-0,1,attention_output_projection,z,1024,2048,1024,0.5868949890136719,0.01031513374642541,0.007923934004847843,0.4106205783580009,0.4186809824737825,0.02513009518491934,0.02465339804413285,0.003057116474413491
a4-ol1-kappa-0,2,qkv_projection,a,1024,2048,3072,0.3160266876220703,0.028331293946220762,0.008301011153629847,1.6120604815937223,1.6284971010117304,0.01755056570533791,0.017355211568053162,0.00229194156444695
a4-ol1-kappa-0,2,mlp_w1,m,1024,2048,4096,0.30545759201049805,0.0369831919670105,0.008471374926359757,2.921028046504311,2.94326971406522,0.012661743960109663,0.01257233116803233,0.0023567565384380314
a4-ol1-kappa-0,2,mlp_w2,h,4096,2048,1024,0.7109625339508057,0.03204085094072086,0.023518160824135784,1.4754964998274138,1.5127098599037567,0.021750163399250906,0.021178713797959155,0.0024652579507033843
a4-ol1-kappa-0,2,attention_output_projection,z,1024,2048,1024,0.5686917304992676,0.010319405201217892,0.007979152480345121,0.4314968352698531,0.43848430962150636,0.02392497777981164,0.023532402208608957,0.002724294171755546
a4-ol1-kappa-0,3,qkv_projection,a,1024,2048,3072,0.3044266700744629,0.028355709184402538,0.008289706650503438,1.6105035540616908,1.6264041523797816,0.017588536915609326,0.017434932676159864,0.002405421802035983
a4-ol1-kappa-0,3,mlp_w1,m,1024,2048,4096,0.30615711212158203,0.036669019450489275,0.008436477082407372,2.9235917788285475,2.945817815951812,0.012542405664209652,0.012448878141470015,0.002319154090909868
a4-ol1-kappa-0,3,mlp_w2,h,4096,2048,1024,0.7517446279525757,0.031208501586431188,0.02348096058841496,1.4518718176250216,1.4866379557279594,0.02146940611737472,0.020979225518731662,0.0022512068656509823
a4-ol1-kappa-0,3,attention_output_projection,z,1024,2048,1024,0.7020678520202637,0.010264167069319652,0.007873018493566813,0.28964337880301366,0.29698238779076547,0.035437240578440145,0.034595049167963667,0.0025704843380955833
a4-ol1-kappa-0,4,qkv_projection,a,1024,2048,3072,0.40645647048950195,0.027972284840186115,0.008169697363849593,1.3542124918597913,1.3709262254749714,0.020655312015246036,0.020416123795318777,0.0023060723331381227
a4-ol1-kappa-0,4,mlp_w1,m,1024,2048,4096,0.32035207748413086,0.03660589206118543,0.008475567613329207,2.870108337462449,2.8913043001118828,0.012721582872939811,0.01262926165855438,0.002292339809078818
a4-ol1-kappa-0,4,mlp_w2,h,4096,2048,1024,0.7833020687103271,0.03071864401655538,0.02348476222583226,1.488952465089304,1.5247859992086887,0.020634767745612265,0.020138112936004555,0.0023060074985606924
a4-ol1-kappa-0,4,attention_output_projection,z,1024,2048,1024,0.7577548027038574,0.01024946781760412,0.007829413557728978,0.2254695545697043,0.23335417111714682,0.04544290203413985,0.04392231889690089,0.0022322950982297364
a4-ol1-kappa-0,5,qkv_projection,a,1024,2048,3072,0.5314226150512695,0.027438284965550026,0.008050624917193158,1.0420812702760465,1.0494303821427067,0.026311725882337437,0.026132902189388064,0.0023331774686364327
a4-ol1-kappa-0,5,mlp_w1,m,1024,2048,4096,0.3286399841308594,0.036962205121497144,0.008423726598755652,2.8308888568597683,2.8512748349614503,0.013056748954283695,0.012957930153523232,0.002302085601311662
a4-ol1-kappa-0,5,mlp_w2,h,4096,2048,1024,0.7867734432220459,0.030736466671558136,0.02337678315791678,1.4223244913080906,1.459819807651195,0.02159674797566546,0.021056406423545056,0.0022765945363653747
a4-ol1-kappa-0,5,attention_output_projection,z,1024,2048,1024,0.7550187110900879,0.01023352834225389,0.007820911006666022,0.2250532642501429,0.2309619187018572,0.04548018954024205,0.04430541432653704,0.0024267060382791392
a4-ol1-kappa-0,6,qkv_projection,a,1024,2048,3072,0.5736985206604004,0.027140823113360024,0.008021011825435418,0.9440593729334429,0.9631476577976846,0.028722017673448848,0.028315187571209325,0.002303166374199441
a4-ol1-kappa-0,6,mlp_w1,m,1024,2048,4096,0.3372664451599121,0.036449583827472126,0.008447553779258102,2.794545937757023,2.812577564208234,0.013050479575813389,0.012951906405994904,0.0023102880318010273
a4-ol1-kappa-0,6,mlp_w2,h,4096,2048,1024,0.7768956422805786,0.031146624079152543,0.023430991218464585,1.282921981537479,1.318948564629902,0.024282266920575595,0.023614737461647953,0.002309743550781254
a4-ol1-kappa-0,6,attention_output_projection,z,1024,2048,1024,0.7453289031982422,0.010258852567276813,0.00784060465360504,0.23021941864829124,0.23970783885516828,0.04457364861994087,0.04284028028494729,0.0023773615400931453
a4-ol1-kappa-0,7,qkv_projection,a,1024,2048,3072,0.5680317878723145,0.027164582695279802,0.008063209908349174,0.9757914287703378,0.9911029892308372,0.02780273591614543,0.027375368075310748,0.002327051689818426
a4-ol1-kappa-0,7,mlp_w1,m,1024,2048,4096,0.3464689254760742,0.03643097385527596,0.00842920844517057,2.7522984596471938,2.7750072379906974,0.013229922219085415,0.013133914016752284,0.0023034484395631216
a4-ol1-kappa-0,7,mlp_w2,h,4096,2048,1024,0.7699418067932129,0.031124461780894886,0.023455240509726784,1.1993750658902256,1.2371001189405268,0.02597287310358491,0.025166818797809187,0.0022847385501098623
a4-ol1-kappa-0,7,attention_output_projection,z,1024,2048,1024,0.7289285659790039,0.010275353605930623,0.007815991196182225,0.28448193692244017,0.2909018365028021,0.03611952912403028,0.035315672167250484,0.0023767669907160407
a4-ol1-kappa-0,8,qkv_projection,a,1024,2048,3072,0.5787248611450195,0.02702415323391014,0.008013861186030199,0.9659261596636946,0.9741619730196079,0.028015857202384586,0.02769595601803783,0.00231467929655551
a4-ol1-kappa-0,8,mlp_w1,m,1024,2048,4096,0.35379552841186523,0.03661727532744408,0.008389237336814404,2.721838769502938,2.7368857408873737,0.01345513938303209,0.013350034104044489,0.00230866263780288
a4-ol1-kappa-0,8,mlp_w2,h,4096,2048,1024,0.7618119716644287,0.030947086861973557,0.02350695298659844,1.1667268238033688,1.203304852667228,0.02651218565687745,0.025724579153350427,0.002284262545099865
a4-ol1-kappa-0,8,attention_output_projection,z,1024,2048,1024,0.7159790992736816,0.010266265695142704,0.007825537053115672,0.2673889350932541,0.27803618373506284,0.03838983823175047,0.03699950416418987,0.002315462422474012
a4-ol1-kappa-0,9,qkv_projection,a,1024,2048,3072,0.5855770111083984,0.027079325677319008,0.008029693906957453,0.9502129290591587,0.9619255380874331,0.028498165883862746,0.0280514960135561,0.0022962699631664646
a4-ol1-kappa-0,9,mlp_w1,m,1024,2048,4096,0.35907411575317383,0.03644655789098432,0.00845160215131698,2.708291094149313,2.720562440733756,0.013457400487606136,0.013393534915922826,0.002315665887952169
a4-ol1-kappa-0,9,mlp_w2,h,4096,2048,1024,0.7380107641220093,0.03136140633360179,0.023479576996916555,1.2827909540856022,1.304506370619339,0.024462974171140663,0.024025613609300764,0.0023417634271962317
a4-ol1-kappa-0,9,attention_output_projection,z,1024,2048,1024,0.6657319068908691,0.010287525630233312,0.00791209611562219,0.321204008737413,0.32936749186846287,0.03202559305777558,0.031240435121697843,0.002338503073102533
a4-ol1-kappa-0,10,qkv_projection,a,1024,2048,3072,0.593073844909668,0.026974367768797157,0.008009782392684727,0.9257469887602819,0.9402048097897883,0.029131509615207583,0.02868311113975,0.0023249256983966676
a4-ol1-kappa-0,10,mlp_w1,m,1024,2048,4096,0.3671236038208008,0.036422449808854326,0.008443513741860023,2.6690998329566074,2.6888532707324395,0.013654336761824976,0.013560319201594869,0.002301369973406958
a4-ol1-kappa-0,10,mlp_w2,h,4096,2048,1024,0.7224102020263672,0.032191736656322814,0.023725458927321853,1.4835674184979053,1.519108812014262,0.021698870071517593,0.021212232855589402,0.0023490599649199735
a4-ol1-kappa-0,10,attention_output_projection,z,1024,2048,1024,0.6605949401855469,0.010293810238391895,0.007888850907386818,0.31956677953597945,0.32804262608730145,0.03220972667890068,0.031424421978701836,0.002333321672906574
a4-ol1-kappa-0,11,qkv_projection,a,1024,2048,3072,0.5825915336608887,0.02693138620098766,0.008005742766276127,0.9652843871036497,0.9840629807039469,0.027919516107071114,0.02741159221027189,0.002354694171961108
a4-ol1-kappa-0,11,mlp_w1,m,1024,2048,4096,0.37564706802368164,0.03624212695285678,0.008311239071190357,2.6271797250956297,2.6459789951331913,0.013804838139109859,0.013696067759710797,0.0023014333217955805
a4-ol1-kappa-0,11,mlp_w2,h,4096,2048,1024,0.7082340717315674,0.03253883861620492,0.02356105988178778,1.592858327091287,1.621028152080851,0.02018269513989903,0.020030659836594484,0.0023644871106692344
a4-ol1-kappa-0,11,attention_output_projection,z,1024,2048,1024,0.6077003479003906,0.010313654402822567,0.007925124603143,0.38013515537485704,0.388390147727541,0.027134632972824323,0.026589995208423763,0.002370722434500206
a4-ol1-kappa-0,12,qkv_projection,a,1024,2048,3072,0.5797038078308105,0.026939066411438867,0.008011027440557563,0.9785745647180321,0.9856943781849974,0.027500037850802718,0.027319343688068074,0.0023002559856265094
a4-ol1-kappa-0,12,mlp_w1,m,1024,2048,4096,0.3770112991333008,0.03620745368706164,0.008331597313400387,2.617415358391843,2.638604232045107,0.013815129074550053,0.013723430212426078,0.0023141492691901716
a4-ol1-kappa-0,12,mlp_w2,h,4096,2048,1024,0.6720921993255615,0.03198377395931043,0.02411972535283942,1.7735536161221956,1.8109379630339772,0.018065532590452914,0.017698805873634826,0.002308501208247702
a4-ol1-kappa-0,12,attention_output_projection,z,1024,2048,1024,0.5729360580444336,0.01032079140154215,0.007945184524242695,0.3980967359474072,0.4050277191429184,0.02591990655945101,0.025485728127559042,0.002323282083945087
a4-ol1-kappa-0,13,qkv_projection,a,1024,2048,3072,0.5710196495056152,0.02717378432165363,0.008050731556144303,0.9989877437760016,1.0198327283302466,0.027140414378173515,0.026673667664867586,0.002307517169431939
a4-ol1-kappa-0,13,mlp_w1,m,1024,2048,4096,0.3812899589538574,0.03625054780701946,0.00833803997900253,2.583765949969901,2.604134941011443,0.014030120571656946,0.013925555786892453,0.0023062964888058263
a4-ol1-kappa-0,13,mlp_w2,h,4096,2048,1024,0.6266372203826904,0.032870976746767415,0.025533011247371805,1.9660158746543972,1.9947483964350032,0.016734545633537375,0.016504180045616133,0.002284749662585965
a4-ol1-kappa-0,13,attention_output_projection,z,1024,2048,1024,0.5403380393981934,0.010326230572964923,0.007959785191990856,0.4343872647561162,0.44545708481178337,0.02377093655373279,0.02317730194017776,0.0023851603515253326
a4-ol1-kappa-0,14,qkv_projection,a,1024,2048,3072,0.5743508338928223,0.026969827603602756,0.007992745309636213,0.9926323657450469,1.0067328810691833,0.027151293089856754,0.02676453078169126,0.0023038543901071815
a4-ol1-kappa-0,14,mlp_w1,m,1024,2048,4096,0.3845047950744629,0.036209376890267896,0.008347708342680291,2.5584512014887224,2.5839897345251113,0.014170235023417518,0.014016974514122182,0.002287097768076484
a4-ol1-kappa-0,14,mlp_w2,h,4096,2048,1024,0.5931041240692139,0.03263912005731237,0.025369226932525635,1.9915134411806252,1.3532360569078323,0.01636524548337921,0.02408088089577905,0.002336305675832501
a4-ol1-kappa-0,14,attention_output_projection,z,1024,2048,1024,0.4728522300720215,0.010411542161066729,0.00803394425184207,0.49905266080583843,0.5083167463316953,0.02086261226271158,0.020485513368358223,0.0023489741624041394
a4-ol1-kappa-0,15,qkv_projection,a,1024,2048,3072,0.572113037109375,0.0269944350162666,0.008046381666274841,1.0029716182968573,1.0166467128399603,0.026822978148071254,0.026554887351523438,0.0023394754600163164
a4-ol1-kappa-0,15,mlp_w1,m,1024,2048,4096,0.3880043029785156,0.03619657622443305,0.008303644480528656,2.539141917670215,2.567691935433282,0.01425543644194774,0.014109738856455856,0.002295815485250086
a4-ol1-kappa-0,15,mlp_w2,h,4096,2048,1024,0.544856071472168,0.03240839087007418,0.026897381881118322,1.515373744793582,1.4527755699077236,0.021462489972378002,0.022295224210508634,0.002374178480194257
a4-ol1-kappa-0,15,attention_output_projection,z,1024,2048,1024,0.42960309982299805,0.0104538741565886,0.00804060785641224,0.5440190312114647,0.5522636185921668,0.019212444681570472,0.018928803200282878,0.002363236775040172
a4-ol1-kappa-0,16,qkv_projection,a,1024,2048,3072,0.5544862747192383,0.026937894111762017,0.008061436787704749,1.0539564572594649,1.0671891683449775,0.025552346602535813,0.0251958691556301,0.00233625987767021
a4-ol1-kappa-0,16,mlp_w1,m,1024,2048,4096,0.3914918899536133,0.036683043136316186,0.008322627228849074,2.5229514850413097,2.5503771270022675,0.01454585570659564,0.014383379911908837,0.0022989006933449387
a4-ol1-kappa-0,16,mlp_w2,h,4096,2048,1024,0.5204306840896606,0.03298561251352704,0.027800639155049805,1.5269279401138347,1.8131655675393563,0.02160089540375978,0.01820473269742622,0.002484557660538649
a4-ol1-kappa-0,16,attention_output_projection,z,1024,2048,1024,0.3954277038574219,0.010410585988729869,0.008076523507975499,0.6000191807101349,0.6084409054866337,0.017329172114295594,0.017116630013015832,0.0022338709012523464
a4-ol1-kappa-0,17,qkv_projection,a,1024,2048,3072,0.5412096977233887,0.027094565091594573,0.008072199360016854,1.0782052191995806,1.0949408335070456,0.025122316692603716,0.024747010091324538,0.0023728420343222508
a4-ol1-kappa-0,17,mlp_w1,m,1024,2048,4096,0.3985471725463867,0.03632108370463053,0.008347188984906231,2.4986678251513728,2.5208900372187295,0.014538301949501117,0.014406710575017143,0.002289652443886509
a4-ol1-kappa-0,17,mlp_w2,h,4096,2048,1024,0.5240329504013062,0.032325390349613146,0.025963264234950035,1.5249134700619773,1.935227449690358,0.021211408926469985,0.016705976475376815,0.0023398310320451674
a4-ol1-kappa-0,17,attention_output_projection,z,1024,2048,1024,0.3923368453979492,0.010442541835559715,0.008074576718222903,0.5968201352359996,0.6044019206905195,0.01749793626282692,0.017244244380180695,0.00203748599308811
a4-ol1-kappa-0,18,qkv_projection,a,1024,2048,3072,0.5284132957458496,0.027143970282390864,0.008083829775402441,1.1230550380266877,1.1376796497239008,0.024175593045910722,0.023859062864470093,0.0023516627043212827
a4-ol1-kappa-0,18,mlp_w1,m,1024,2048,4096,0.40407371520996094,0.03617751772386314,0.008351992081551657,2.476884120137152,2.4885427560249385,0.014602484075530293,0.014535057376054476,0.0022918628216648546
a4-ol1-kappa-0,18,mlp_w2,h,4096,2048,1024,0.519910454750061,0.03231773895720031,0.028041288530899704,1.5867846600848472,2.1222477858783275,0.02036600540836297,0.01522658130104894,0.0021862161984449254
a4-ol1-kappa-0,18,attention_output_projection,z,1024,2048,1024,0.391176700592041,0.010447387678035791,0.008108742211176,0.608270070043163,0.6162999332814977,0.017174274595090074,0.0169472892466793,0.002694613076548839
a4-ol1-kappa-0,19,qkv_projection,a,1024,2048,3072,0.5136995315551758,0.02711058176797012,0.00814001621871159,1.1727835340746517,1.1877312742430588,0.023127629114736956,0.022789719073873563,0.0023023623969096476
a4-ol1-kappa-0,19,mlp_w1,m,1024,2048,4096,0.40854740142822266,0.03622858215579026,0.008437702124067348,2.458028709716934,2.4671148803594303,0.014741559345479912,0.01468560647606804,0.0022785371974965614
a4-ol1-kappa-0,19,mlp_w2,h,4096,2048,1024,0.5094468593597412,0.032413177765332736,0.02631970132008577,1.6384382182971025,2.205096185207367,0.019739349582750847,0.014701884270725963,0.002005669681923792
a4-ol1-kappa-0,19,attention_output_projection,z,1024,2048,1024,0.40236997604370117,0.01041644095071678,0.00808727274392689,0.6024473921848776,0.6100753753128816,0.017289735162888314,0.017076907178409737,0.0025900132598705586
a4-ol1-kappa-0,20,qkv_projection,a,1024,2048,3072,0.5014767646789551,0.02718046042418565,0.008091330528259277,1.2061739625455645,1.2209350740358074,0.022527014642654043,0.02227103372647103,0.002255478055053736
a4-ol1-kappa-0,20,mlp_w1,m,1024,2048,4096,0.4120521545410156,0.0363004526921681,0.008369982242584229,2.4562363645860126,2.4607811655317033,0.014778353085996225,0.014751597257257382,0.002297973446949257
a4-ol1-kappa-0,20,mlp_w2,h,4096,2048,1024,0.5161054134368896,0.032341143777293545,0.02634919458819974,1.6189658834088234,2.214469063666559,0.019979215571284924,0.014615305361472358,0.0018034528814949802
a4-ol1-kappa-0,20,attention_output_projection,z,1024,2048,1024,0.4186434745788574,0.01047671440258697,0.00806130356525057,0.5655652988496138,0.5735915459979519,0.018530489527653078,0.018264123906193436,0.0027477919753525477
a4-ol1-kappa-0,21,qkv_projection,a,1024,2048,3072,0.4901738166809082,0.027247178165808968,0.008134441315263941,1.2150025670079216,1.2310767627280692,0.022375312239855668,0.022010481006585075,0.00220804599498149
a4-ol1-kappa-0,21,mlp_w1,m,1024,2048,4096,0.4209861755371094,0.036413629427023815,0.00830787293454434,2.4088728935160537,2.4323732400616858,0.015112725961040175,0.01497243228955864,0.0023140665345157416
a4-ol1-kappa-0,21,mlp_w2,h,4096,2048,1024,0.52873694896698,0.0323538113845868,0.025903031732259173,1.538422502828448,1.921703683191471,0.021030511010533905,0.01683610913341773,0.0017746403097601488
a4-ol1-kappa-0,21,attention_output_projection,z,1024,2048,1024,0.3778371810913086,0.010589438536206088,0.008120294491305758,0.6046612390372801,0.6129890139436116,0.017514404697745012,0.01729181804678144,0.0027168669592641083
a4-ol1-kappa-0,22,qkv_projection,a,1024,2048,3072,0.49249267578125,0.027299802286344915,0.0080603880814386,1.2009909833877537,1.21525489456713,0.022710384378654774,0.022449215747921473,0.0022599489824311975
a4-ol1-kappa-0,22,mlp_w1,m,1024,2048,4096,0.44392919540405273,0.035919755899987256,0.008231624454057136,2.312547901049763,2.3248449069302097,0.015526628970297152,0.015442985224702815,0.0022677925117363137
a4-ol1-kappa-0,22,mlp_w2,h,4096,2048,1024,0.5500129461288452,0.03294098428833536,0.025670185233607437,1.4099626443086763,1.4901243440516583,0.023358853319908435,0.02196431817679849,0.002090839390662394
a4-ol1-kappa-0,22,attention_output_projection,z,1024,2048,1024,0.36804771423339844,0.010604022114238363,0.008088227234366124,0.5978934159184701,0.6068239065432249,0.0177349757496412,0.017489712274620976,0.0026256033930370194
a4-ol1-kappa-0,23,qkv_projection,a,1024,2048,3072,0.5146341323852539,0.027003730165547336,0.008100168458346662,1.1708131381149949,1.1845508526111472,0.02304220585494891,0.02278977046637165,0.0024711565767410234
a4-ol1-kappa-0,23,mlp_w1,m,1024,2048,4096,0.47870302200317383,0.03601492771619483,0.008188282387166084,2.156264372641527,2.170980023809626,0.01670164896820689,0.016587833875584785,0.0021375410260745776
a4-ol1-kappa-0,23,mlp_w2,h,4096,2048,1024,0.5277446508407593,0.03287496740725931,0.02711256686198353,1.4460590456176725,1.491520473885434,0.02272184626532764,0.021993211146750243,0.0020167352543652923
a4-ol1-kappa-0,23,attention_output_projection,z,1024,2048,1024,0.33525514602661133,0.010693194465143623,0.008150053773481613,0.6152045759828606,0.6235274116124772,0.01739172038423541,0.017151290286124672,0.0026701603500882977
a4-ol1-kappa-0p5,0,qkv_projection,a,1024,2048,3072,0.747227668762207,0.026639324386377592,0.007954400938910406,1.0932843528083853,1.0971407833937052,0.02439505499933446,0.024280611273363815,0.0024528835203331146
a4-ol1-kappa-0p5,0,mlp_w1,m,1024,2048,4096,0.7486295700073242,0.03399548586457968,0.007976341294124722,1.2468735803849995,1.25623750500381,0.027272124408469708,0.027112732179192627,0.00244299851432463
a4-ol1-kappa-0p5,0,mlp_w2,h,4096,2048,1024,0.9888819456100464,0.026842487760049185,0.02166283388268971,0.28883351821796366,0.32536613010235993,0.09316924926291979,0.0823891639310032,0.0023200726020435047
a4-ol1-kappa-0p5,0,attention_output_projection,z,1024,2048,1024,0.9131698608398438,0.010214323039658725,0.007811864931230221,0.09658594068601542,0.10458650277050942,0.1057079134809816,0.09758808370555976,0.0022646604621144083
